2016 rank,City,State[5],2016 estimate,2010 Census,Change,2016 land area,2016 population density,Location
142,Santa Rosa,California,"175,155","167,815",+4.37%,41.3 sq mi,107.0 km2,"4,241/sq mi","1,637/km2",38°26′48″N 122°42′22″W﻿ / ﻿38.4468°N 122.7061°W
143,Garden Grove,California,"174,858","170,883",+2.33%,18.0 sq mi,46.6 km2,"9,714/sq mi","3,751/km2",33°46′44″N 117°57′38″W﻿ / ﻿33.7788°N 117.9605°W
144,Vancouver,Washington,"174,826","161,791",+8.06%,46.9 sq mi,121.5 km2,"3,728/sq mi","1,439/km2",45°38′06″N 122°35′45″W﻿ / ﻿45.6349°N 122.5957°W
145,Sioux Falls,South Dakota,"174,360","153,888",+13.30%,75.4 sq mi,195.3 km2,"2,312/sq mi",893/km2,43°32′18″N 96°43′55″W﻿ / ﻿43.5383°N 96.7320°W
146,Ontario,California,"173,212","163,924",+5.67%,49.9 sq mi,129.2 km2,"3,471/sq mi","1,340/km2",34°02′22″N 117°36′15″W﻿ / ﻿34.0394°N 117.6042°W
147,McKinney,Texas,"172,298","131,117",+31.41%,63.0 sq mi,163.2 km2,"2,735/sq mi","1,056/km2",33°11′55″N 96°40′05″W﻿ / ﻿33.1985°N 96.6680°W
148,Elk Grove,California,"169,743","153,015",+10.93%,42.2 sq mi,109.3 km2,"4,022/sq mi","1,553/km2",38°24′53″N 121°23′06″W﻿ / ﻿38.4146°N 121.3850°W
149,Jackson,Mississippi,"169,148","173,514",−2.52%,111.0 sq mi,287.5 km2,"1,524/sq mi",588/km2,32°18′57″N 90°12′46″W﻿ / ﻿32.3158°N 90.2128°W
150,Pembroke Pines,Florida,"168,587","154,019",+9.46%,33.0 sq mi,85.5 km2,"5,109/sq mi","1,973/km2",26°01′16″N 80°20′25″W﻿ / ﻿26.0210°N 80.3404°W
151,Salem,Oregon,"167,419","154,637",+8.27%,48.6 sq mi,125.9 km2,"3,445/sq mi","1,330/km2",44°55′25″N 123°01′24″W﻿ / ﻿44.9237°N 123.0232°W
152,Springfield,Missouri,"167,319","159,498",+4.90%,82.3 sq mi,213.2 km2,"2,033/sq mi",785/km2,37°11′39″N 93°17′29″W﻿ / ﻿37.1942°N 93.2913°W
153,Corona,California,"166,785","152,374",+9.46%,39.5 sq mi,102.3 km2,"4,222/sq mi","1,630/km2",33°51′43″N 117°33′56″W﻿ / ﻿33.8620°N 117.5655°W
154,Eugene,Oregon,"166,575","156,185",+6.65%,44.1 sq mi,114.2 km2,"3,777/sq mi","1,458/km2",44°03′24″N 123°06′58″W﻿ / ﻿44.0567°N 123.1162°W
155,Fort Collins,Colorado,"164,207","143,986",+14.04%,55.8 sq mi,144.5 km2,"2,943/sq mi","1,136/km2",40°32′54″N 105°03′53″W﻿ / ﻿40.5482°N 105.0648°W
156,Peoria,Arizona,"164,173","154,065",+6.56%,175.7 sq mi,455.1 km2,934/sq mi,361/km2,33°47′10″N 112°18′29″W﻿ / ﻿33.7862°N 112.3080°W
157,Frisco,Texas,"163,656","116,989",+39.89%,67.7 sq mi,175.3 km2,"2,417/sq mi",933/km2,33°09′19″N 96°49′21″W﻿ / ﻿33.1554°N 96.8226°W
158,Cary[25],North Carolina,"162,320","135,234",+20.03%,56.5 sq mi,146.3 km2,"2,873/sq mi","1,109/km2",35°46′51″N 78°48′48″W﻿ / ﻿35.7809°N 78.8133°W
159,Lancaster,California,"160,106","156,633",+2.22%,94.3 sq mi,244.2 km2,"1,698/sq mi",656/km2,34°41′37″N 118°10′31″W﻿ / ﻿34.6936°N 118.1753°W
160,Hayward,California,"158,937","144,186",+10.23%,45.5 sq mi,117.8 km2,"3,493/sq mi","1,349/km2",37°37′43″N 122°06′09″W﻿ / ﻿37.6287°N 122.1024°W
161,Palmdale,California,"157,356","152,750",+3.02%,106.0 sq mi,274.5 km2,"1,484/sq mi",573/km2,34°35′28″N 118°06′19″W﻿ / ﻿34.5910°N 118.1054°W
162,Salinas,California,"157,218","150,441",+4.50%,23.6 sq mi,61.1 km2,"6,662/sq mi","2,572/km2",36°41′25″N 121°38′01″W﻿ / ﻿36.6902°N 121.6337°W
163,Alexandria[16],Virginia,"155,810","139,966",+11.32%,15.0 sq mi,38.8 km2,"10,387/sq mi","4,010/km2",38°49′12″N 77°05′03″W﻿ / ﻿38.8201°N 77.0841°W
164,Lakewood,Colorado,"154,393","142,980",+7.98%,42.9 sq mi,111.1 km2,"3,599/sq mi","1,390/km2",39°41′56″N 105°07′03″W﻿ / ﻿39.6989°N 105.1176°W
165,Springfield,Massachusetts,"154,074","153,060",+0.66%,31.9 sq mi,82.6 km2,"4,830/sq mi","1,860/km2",42°06′56″N 72°32′24″W﻿ / ﻿42.1155°N 72.5400°W
166,Pasadena,Texas,"153,351","149,043",+2.89%,43.5 sq mi,112.7 km2,"3,525/sq mi","1,361/km2",29°39′31″N 95°09′02″W﻿ / ﻿29.6586°N 95.1506°W
167,Sunnyvale,California,"152,771","140,081",+9.06%,22.0 sq mi,57.0 km2,"6,944/sq mi","2,681/km2",37°23′09″N 122°01′35″W﻿ / ﻿37.3858°N 122.0263°W
168,Macon[26],Georgia,"152,555","91,351",+67.00%,249.3 sq mi,645.7 km2,612/sq mi,236/km2,32°48′32″N 83°41′39″W﻿ / ﻿32.8088°N 83.6942°W
169,Pomona,California,"152,494","149,058",+2.31%,23.0 sq mi,59.6 km2,"6,630/sq mi","2,560/km2",34°03′31″N 117°45′40″W﻿ / ﻿34.0585°N 117.7611°W
170,Hollywood,Florida,"151,998","140,768",+7.98%,27.3 sq mi,70.7 km2,"5,568/sq mi","2,150/km2",26°01′52″N 80°09′53″W﻿ / ﻿26.0310°N 80.1646°W
171,Kansas City[27],Kansas,"151,709","145,786",+4.06%,124.8 sq mi,323.2 km2,"1,216/sq mi",470/km2,39°07′21″N 94°44′30″W﻿ / ﻿39.1225°N 94.7418°W
172,Escondido,California,"151,613","143,911",+5.35%,37.1 sq mi,96.1 km2,"4,087/sq mi","1,578/km2",33°07′59″N 117°04′26″W﻿ / ﻿33.1331°N 117.0740°W
173,Clarksville,Tennessee,"150,287","132,929",+13.06%,98.3 sq mi,254.6 km2,"1,529/sq mi",590/km2,36°33′59″N 87°20′43″W﻿ / ﻿36.5664°N 87.3452°W
174,Joliet,Illinois,"148,262","147,433",+0.56%,64.4 sq mi,166.8 km2,"2,302/sq mi",889/km2,41°31′04″N 88°08′56″W﻿ / ﻿41.5177°N 88.1488°W
175,Rockford,Illinois,"147,651","152,871",−3.41%,63.5 sq mi,164.5 km2,"2,325/sq mi",898/km2,42°15′32″N 89°03′53″W﻿ / ﻿42.2588°N 89.0646°W
176,Torrance,California,"147,195","145,438",+1.21%,20.5 sq mi,53.1 km2,"7,180/sq mi","2,770/km2",33°50′06″N 118°20′29″W﻿ / ﻿33.8350°N 118.3414°W
177,Naperville,Illinois,"147,122","141,853",+3.71%,38.7 sq mi,100.2 km2,"3,802/sq mi","1,468/km2",41°44′57″N 88°09′43″W﻿ / ﻿41.7492°N 88.1620°W
178,Paterson,New Jersey,"147,000","146,199",+0.55%,8.4 sq mi,21.8 km2,"17,500/sq mi","6,800/km2",40°54′53″N 74°09′46″W﻿ / ﻿40.9148°N 74.1628°W
179,Savannah,Georgia,"146,763","136,286",+7.69%,103.6 sq mi,268.3 km2,"1,417/sq mi",547/km2,32°00′09″N 81°09′13″W﻿ / ﻿32.0025°N 81.1536°W
180,Bridgeport,Connecticut,"145,936","144,229",+1.18%,16.1 sq mi,41.7 km2,"9,064/sq mi","3,500/km2",41°11′15″N 73°11′45″W﻿ / ﻿41.1874°N 73.1958°W
181,Mesquite,Texas,"143,736","139,824",+2.80%,47.2 sq mi,122.2 km2,"3,045/sq mi","1,176/km2",32°45′46″N 96°35′20″W﻿ / ﻿32.7629°N 96.5888°W
182,Killeen,Texas,"143,400","127,921",+12.10%,53.5 sq mi,138.6 km2,"2,680/sq mi","1,030/km2",31°04′40″N 97°43′55″W﻿ / ﻿31.0777°N 97.7320°W
183,Syracuse,New York,"143,378","145,170",−1.23%,25.0 sq mi,64.7 km2,"5,735/sq mi","2,214/km2",43°02′28″N 76°08′37″W﻿ / ﻿43.0410°N 76.1436°W
184,McAllen,Texas,"142,212","129,877",+9.50%,58.4 sq mi,151.3 km2,"2,435/sq mi",940/km2,26°13′56″N 98°14′47″W﻿ / ﻿26.2322°N 98.2464°W
185,Pasadena,California,"142,059","137,122",+3.60%,23.0 sq mi,59.6 km2,"6,176/sq mi","2,385/km2",34°09′38″N 118°08′23″W﻿ / ﻿34.1606°N 118.1396°W
186,Bellevue,Washington,"141,400","122,363",+15.56%,33.5 sq mi,86.8 km2,"4,221/sq mi","1,630/km2",47°35′52″N 122°09′23″W﻿ / ﻿47.5979°N 122.1565°W
187,Fullerton,California,"140,721","135,161",+4.11%,22.4 sq mi,58.0 km2,"6,282/sq mi","2,425/km2",33°53′09″N 117°55′41″W﻿ / ﻿33.8857°N 117.9280°W
188,Orange,California,"140,504","136,416",+3.00%,25.4 sq mi,65.8 km2,"5,532/sq mi","2,136/km2",33°47′13″N 117°51′41″W﻿ / ﻿33.7870°N 117.8613°W
189,Dayton,Ohio,"140,489","141,527",−0.73%,55.7 sq mi,144.3 km2,"2,522/sq mi",974/km2,39°46′39″N 84°11′59″W﻿ / ﻿39.7774°N 84.1996°W
190,Miramar,Florida,"138,449","122,041",+13.44%,29.4 sq mi,76.1 km2,"4,709/sq mi","1,818/km2",25°58′37″N 80°20′09″W﻿ / ﻿25.9770°N 80.3358°W
191,Thornton,Colorado,"136,703","118,772",+15.10%,35.7 sq mi,92.5 km2,"3,829/sq mi","1,478/km2",39°55′10″N 104°56′34″W﻿ / ﻿39.9194°N 104.9428°W
192,West Valley City,Utah,"136,574","129,480",+5.48%,35.5 sq mi,91.9 km2,"3,847/sq mi","1,485/km2",40°41′19″N 112°00′42″W﻿ / ﻿40.6885°N 112.0118°W
193,Olathe,Kansas,"135,473","125,872",+7.63%,60.9 sq mi,157.7 km2,"2,225/sq mi",859/km2,38°53′03″N 94°49′10″W﻿ / ﻿38.8843°N 94.8195°W
194,Hampton[16],Virginia,"135,410","137,436",−1.47%,51.5 sq mi,133.4 km2,"2,629/sq mi","1,015/km2",37°02′53″N 76°17′50″W﻿ / ﻿37.0480°N 76.2971°W
195,Warren,Michigan,"135,125","134,056",+0.80%,34.4 sq mi,89.1 km2,"3,928/sq mi","1,517/km2",42°29′34″N 83°01′30″W﻿ / ﻿42.4929°N 83.0250°W
196,Midland,Texas,"134,610","111,147",+21.11%,74.4 sq mi,192.7 km2,"1,809/sq mi",698/km2,32°01′29″N 102°06′49″W﻿ / ﻿32.0246°N 102.1135°W
197,Waco,Texas,"134,432","124,805",+7.71%,89.0 sq mi,230.5 km2,"1,510/sq mi",580/km2,31°33′36″N 97°11′10″W﻿ / ﻿31.5601°N 97.1860°W
198,Charleston,South Carolina,"134,385","120,083",+11.91%,109.0 sq mi,282.3 km2,"1,233/sq mi",476/km2,32°49′04″N 79°57′32″W﻿ / ﻿32.8179°N 79.9590°W
199,Columbia,South Carolina,"134,309","129,272",+3.90%,133.5 sq mi,345.8 km2,"1,006/sq mi",388/km2,34°01′45″N 80°53′53″W﻿ / ﻿34.0291°N 80.8980°W
200,Denton,Texas,"133,808","113,383",+18.01%,93.4 sq mi,241.9 km2,"1,433/sq mi",553/km2,33°13′00″N 97°08′29″W﻿ / ﻿33.2166°N 97.1414°W
201,Carrollton,Texas,"133,351","119,097",+11.97%,36.3 sq mi,94.0 km2,"3,674/sq mi","1,419/km2",32°59′18″N 96°53′59″W﻿ / ﻿32.9884°N 96.8998°W
202,Surprise,Arizona,"132,677","117,517",+12.90%,107.9 sq mi,279.5 km2,"1,230/sq mi",470/km2,33°40′14″N 112°27′10″W﻿ / ﻿33.6706°N 112.4527°W
203,Roseville,California,"132,671","118,788",+11.69%,43.0 sq mi,111.4 km2,"3,085/sq mi","1,191/km2",38°46′08″N 121°19′08″W﻿ / ﻿38.7690°N 121.3189°W
204,Sterling Heights,Michigan,"132,427","129,699",+2.10%,36.5 sq mi,94.5 km2,"3,628/sq mi","1,401/km2",42°34′52″N 83°01′49″W﻿ / ﻿42.5812°N 83.0303°W
205,Murfreesboro,Tennessee,"131,947","108,755",+21.32%,55.9 sq mi,144.8 km2,"2,360/sq mi",910/km2,35°51′08″N 86°24′58″W﻿ / ﻿35.8522°N 86.4160°W
206,Gainesville,Florida,"131,591","124,354",+5.82%,62.3 sq mi,161.4 km2,"2,112/sq mi",815/km2,29°40′44″N 82°20′46″W﻿ / ﻿29.6788°N 82.3461°W
207,Cedar Rapids,Iowa,"131,127","126,326",+3.80%,70.8 sq mi,183.4 km2,"1,852/sq mi",715/km2,41°58′01″N 91°40′40″W﻿ / ﻿41.9670°N 91.6778°W
208,Visalia,California,"131,074","124,442",+5.33%,37.5 sq mi,97.1 km2,"3,495/sq mi","1,349/km2",36°19′38″N 119°19′44″W﻿ / ﻿36.3273°N 119.3289°W
209,Coral Springs,Florida,"130,059","121,096",+7.40%,23.8 sq mi,61.6 km2,"5,465/sq mi","2,110/km2",26°16′15″N 80°15′33″W﻿ / ﻿26.2707°N 80.2593°W
210,New Haven,Connecticut,"129,934","129,779",+0.12%,18.7 sq mi,48.4 km2,"6,948/sq mi","2,683/km2",41°18′39″N 72°55′30″W﻿ / ﻿41.3108°N 72.9250°W
211,Stamford,Connecticut,"129,113","122,643",+5.28%,37.6 sq mi,97.4 km2,"3,434/sq mi","1,326/km2",41°04′48″N 73°32′46″W﻿ / ﻿41.0799°N 73.5460°W
212,Thousand Oaks,California,"128,888","126,683",+1.74%,55.2 sq mi,143.0 km2,"2,335/sq mi",902/km2,34°11′36″N 118°52′27″W﻿ / ﻿34.1933°N 118.8742°W
213,Concord,California,"128,726","122,067",+5.46%,30.5 sq mi,79.0 km2,"4,221/sq mi","1,630/km2",37°58′20″N 122°00′06″W﻿ / ﻿37.9722°N 122.0016°W
214,Elizabeth,New Jersey,"128,640","124,969",+2.94%,12.3 sq mi,31.9 km2,"10,459/sq mi","4,038/km2",40°39′59″N 74°11′37″W﻿ / ﻿40.6664°N 74.1935°W
215,Lafayette[28],Louisiana,"127,626","120,623",+5.81%,53.8 sq mi,139.3 km2,"2,372/sq mi",916/km2,30°12′27″N 92°01′43″W﻿ / ﻿30.2074°N 92.0285°W
216,Kent,Washington,"127,514","92,411",+37.99%,33.7 sq mi,87.3 km2,"3,784/sq mi","1,461/km2",47°23′17″N 122°12′46″W﻿ / ﻿47.3880°N 122.2127°W
217,Topeka,Kansas,"126,808","127,473",−0.52%,61.5 sq mi,159.3 km2,"2,062/sq mi",796/km2,39°02′05″N 95°41′46″W﻿ / ﻿39.0347°N 95.6962°W
218,Simi Valley,California,"126,327","124,237",+1.68%,41.5 sq mi,107.5 km2,"3,044/sq mi","1,175/km2",34°16′01″N 118°44′55″W﻿ / ﻿34.2669°N 118.7485°W
219,Santa Clara,California,"125,948","116,468",+8.14%,18.4 sq mi,47.7 km2,"6,845/sq mi","2,643/km2",37°21′53″N 121°58′04″W﻿ / ﻿37.3646°N 121.9679°W
220,Athens[29],Georgia,"123,371","115,452",+6.86%,116.4 sq mi,301.5 km2,"1,060/sq mi",410/km2,33°56′59″N 83°22′12″W﻿ / ﻿33.9496°N 83.3701°W
221,Hartford,Connecticut,"123,243","124,775",−1.23%,17.4 sq mi,45.1 km2,"7,083/sq mi","2,735/km2",41°45′57″N 72°40′54″W﻿ / ﻿41.7659°N 72.6816°W
222,Victorville,California,"122,265","115,903",+5.49%,73.3 sq mi,189.8 km2,"1,668/sq mi",644/km2,34°31′40″N 117°21′13″W﻿ / ﻿34.5277°N 117.3536°W
223,Abilene,Texas,"122,225","117,063",+4.41%,106.7 sq mi,276.4 km2,"1,146/sq mi",442/km2,32°27′16″N 99°44′17″W﻿ / ﻿32.4545°N 99.7381°W
224,Norman,Oklahoma,"122,180","110,925",+10.15%,178.8 sq mi,463.1 km2,683/sq mi,264/km2,35°14′26″N 97°20′43″W﻿ / ﻿35.2406°N 97.3453°W
225,Vallejo,California,"121,299","115,942",+4.62%,30.7 sq mi,79.5 km2,"3,951/sq mi","1,525/km2",38°06′28″N 122°15′50″W﻿ / ﻿38.1079°N 122.2640°W
226,Berkeley,California,"121,240","112,580",+7.69%,10.5 sq mi,27.2 km2,"11,547/sq mi","4,458/km2",37°52′01″N 122°17′57″W﻿ / ﻿37.8670°N 122.2991°W
227,Round Rock,Texas,"120,892","99,887",+21.03%,35.6 sq mi,92.2 km2,"3,396/sq mi","1,311/km2",30°31′31″N 97°39′58″W﻿ / ﻿30.5252°N 97.6660°W
228,Ann Arbor,Michigan,"120,782","113,934",+6.01%,28.1 sq mi,72.8 km2,"4,298/sq mi","1,659/km2",42°16′34″N 83°43′51″W﻿ / ﻿42.2761°N 83.7309°W
229,Fargo,North Dakota,"120,762","105,549",+14.41%,49.3 sq mi,127.7 km2,"2,450/sq mi",950/km2,46°51′55″N 96°49′44″W﻿ / ﻿46.8652°N 96.8290°W
230,Columbia,Missouri,"120,612","108,500",+11.16%,65.0 sq mi,168.3 km2,"1,856/sq mi",717/km2,38°56′50″N 92°19′35″W﻿ / ﻿38.9473°N 92.3264°W
231,Allentown,Pennsylvania,"120,443","118,032",+2.04%,17.5 sq mi,45.3 km2,"6,882/sq mi","2,657/km2",40°35′37″N 75°28′42″W﻿ / ﻿40.5936°N 75.4784°W
232,Evansville,Indiana,"119,477","117,429",+1.74%,47.3 sq mi,122.5 km2,"2,526/sq mi",975/km2,37°59′16″N 87°32′05″W﻿ / ﻿37.9877°N 87.5347°W
233,Beaumont,Texas,"118,299","118,296",0.00%,82.1 sq mi,212.6 km2,"1,441/sq mi",556/km2,30°05′06″N 94°08′43″W﻿ / ﻿30.0849°N 94.1453°W
234,Odessa,Texas,"117,871","99,940",+17.94%,45.2 sq mi,117.1 km2,"2,608/sq mi","1,007/km2",31°53′02″N 102°20′28″W﻿ / ﻿31.8838°N 102.3411°W
235,Wilmington,North Carolina,"117,525","106,476",+10.38%,51.6 sq mi,133.6 km2,"2,278/sq mi",880/km2,34°12′33″N 77°53′09″W﻿ / ﻿34.2092°N 77.8858°W
236,Arvada,Colorado,"117,453","106,433",+10.35%,38.6 sq mi,100.0 km2,"3,043/sq mi","1,175/km2",39°50′01″N 105°09′01″W﻿ / ﻿39.8337°N 105.1503°W
237,Independence,Missouri,"117,030","116,830",+0.17%,77.8 sq mi,201.5 km2,"1,504/sq mi",581/km2,39°05′08″N 94°21′08″W﻿ / ﻿39.0855°N 94.3521°W
238,Provo,Utah,"116,868","112,488",+3.89%,41.7 sq mi,108.0 km2,"2,803/sq mi","1,082/km2",40°14′43″N 111°38′41″W﻿ / ﻿40.2453°N 111.6448°W
239,Lansing,Michigan,"116,020","114,297",+1.51%,39.1 sq mi,101.3 km2,"2,967/sq mi","1,146/km2",42°42′51″N 84°33′33″W﻿ / ﻿42.7143°N 84.5593°W
240,El Monte,California,"115,807","113,475",+2.06%,9.6 sq mi,24.9 km2,"12,063/sq mi","4,658/km2",34°04′29″N 118°01′45″W﻿ / ﻿34.0746°N 118.0291°W
241,Springfield,Illinois,"115,715","116,250",−0.46%,60.1 sq mi,155.7 km2,"1,925/sq mi",743/km2,39°47′28″N 89°38′41″W﻿ / ﻿39.7911°N 89.6446°W
242,Fairfield,California,"114,756","105,321",+8.96%,40.9 sq mi,105.9 km2,"2,806/sq mi","1,083/km2",38°15′33″N 122°01′56″W﻿ / ﻿38.2593°N 122.0321°W
243,Clearwater,Florida,"114,361","107,685",+6.20%,25.9 sq mi,67.1 km2,"4,415/sq mi","1,705/km2",27°58′44″N 82°46′00″W﻿ / ﻿27.9789°N 82.7666°W
244,Peoria,Illinois,"114,265","115,007",−0.65%,48.2 sq mi,124.8 km2,"2,371/sq mi",915/km2,40°45′05″N 89°37′03″W﻿ / ﻿40.7515°N 89.6174°W
245,Rochester,Minnesota,"114,011","106,769",+6.78%,54.6 sq mi,141.4 km2,"2,088/sq mi",806/km2,44°00′55″N 92°28′38″W﻿ / ﻿44.0154°N 92.4772°W
246,Carlsbad,California,"113,952","105,328",+8.19%,37.7 sq mi,97.6 km2,"3,023/sq mi","1,167/km2",33°07′26″N 117°16′58″W﻿ / ﻿33.1239°N 117.2828°W
247,Westminster,Colorado,"113,875","106,114",+7.31%,31.7 sq mi,82.1 km2,"3,592/sq mi","1,387/km2",39°52′56″N 105°03′52″W﻿ / ﻿39.8822°N 105.0644°W
248,West Jordan,Utah,"113,699","103,712",+9.63%,32.3 sq mi,83.7 km2,"3,520/sq mi","1,360/km2",40°36′09″N 112°00′03″W﻿ / ﻿40.6024°N 112.0008°W
249,Pearland,Texas,"113,570","91,252",+24.46%,46.3 sq mi,119.9 km2,"2,453/sq mi",947/km2,29°33′21″N 95°19′23″W﻿ / ﻿29.5558°N 95.3231°W
250,Richardson,Texas,"113,347","99,223",+14.23%,28.6 sq mi,74.1 km2,"3,963/sq mi","1,530/km2",32°58′20″N 96°42′29″W﻿ / ﻿32.9723°N 96.7081°W
251,Downey,California,"113,267","111,772",+1.34%,12.4 sq mi,32.1 km2,"9,134/sq mi","3,527/km2",33°56′18″N 118°07′51″W﻿ / ﻿33.9382°N 118.1309°W
252,Miami Gardens,Florida,"113,058","107,167",+5.50%,18.2 sq mi,47.1 km2,"6,212/sq mi","2,398/km2",25°56′56″N 80°14′37″W﻿ / ﻿25.9489°N 80.2436°W
253,Temecula,California,"113,054","100,097",+12.94%,37.3 sq mi,96.6 km2,"3,031/sq mi","1,170/km2",33°29′35″N 117°07′54″W﻿ / ﻿33.4931°N 117.1317°W
254,Costa Mesa,California,"112,822","109,960",+2.60%,15.7 sq mi,40.7 km2,"7,186/sq mi","2,775/km2",33°39′57″N 117°54′44″W﻿ / ﻿33.6659°N 117.9123°W
255,College Station,Texas,"112,141","93,857",+19.48%,51.0 sq mi,132.1 km2,"2,199/sq mi",849/km2,30°35′07″N 96°17′47″W﻿ / ﻿30.5852°N 96.2964°W
256,Elgin,Illinois,"112,123","108,188",+3.64%,37.4 sq mi,96.9 km2,"2,998/sq mi","1,158/km2",42°02′23″N 88°19′18″W﻿ / ﻿42.0396°N 88.3217°W
257,Murrieta,California,"111,674","103,466",+7.93%,33.6 sq mi,87.0 km2,"3,324/sq mi","1,283/km2",33°34′20″N 117°11′25″W﻿ / ﻿33.5721°N 117.1904°W
258,Gresham,Oregon,"111,523","105,594",+5.61%,23.3 sq mi,60.3 km2,"4,786/sq mi","1,848/km2",45°30′08″N 122°26′30″W﻿ / ﻿45.5023°N 122.4416°W
259,High Point,North Carolina,"111,223","104,371",+6.57%,55.2 sq mi,143.0 km2,"2,015/sq mi",778/km2,35°59′24″N 79°59′26″W﻿ / ﻿35.9900°N 79.9905°W
260,Antioch,California,"110,898","102,372",+8.33%,29.4 sq mi,76.1 km2,"3,772/sq mi","1,456/km2",37°58′45″N 121°47′46″W﻿ / ﻿37.9791°N 121.7962°W
261,Inglewood,California,"110,654","109,673",+0.89%,9.1 sq mi,23.6 km2,"12,160/sq mi","4,700/km2",33°57′22″N 118°20′39″W﻿ / ﻿33.9561°N 118.3443°W
262,Cambridge,Massachusetts,"110,651","105,162",+5.22%,6.4 sq mi,16.6 km2,"17,289/sq mi","6,675/km2",42°22′34″N 71°07′07″W﻿ / ﻿42.3760°N 71.1187°W
263,Lowell,Massachusetts,"110,558","106,519",+3.79%,13.6 sq mi,35.2 km2,"8,129/sq mi","3,139/km2",42°38′20″N 71°19′16″W﻿ / ﻿42.6390°N 71.3211°W
264,Manchester,New Hampshire,"110,506","109,565",+0.86%,33.1 sq mi,85.7 km2,"3,339/sq mi","1,289/km2",42°59′06″N 71°26′39″W﻿ / ﻿42.9849°N 71.4441°W
265,Billings,Montana,"110,323","104,170",+5.91%,43.7 sq mi,113.2 km2,"2,525/sq mi",975/km2,45°47′19″N 108°33′00″W﻿ / ﻿45.7885°N 108.5499°W
266,Pueblo,Colorado,"110,291","106,595",+3.47%,53.6 sq mi,138.8 km2,"2,058/sq mi",795/km2,38°16′12″N 104°36′44″W﻿ / ﻿38.2699°N 104.6123°W
267,Palm Bay,Florida,"110,104","103,190",+6.70%,65.7 sq mi,170.2 km2,"1,676/sq mi",647/km2,27°59′08″N 80°39′45″W﻿ / ﻿27.9856°N 80.6626°W
268,Centennial,Colorado,"109,932","100,377",+9.52%,29.5 sq mi,76.4 km2,"3,727/sq mi","1,439/km2",39°35′26″N 104°52′09″W﻿ / ﻿39.5906°N 104.8691°W
269,Richmond,California,"109,813","103,701",+5.89%,30.1 sq mi,78.0 km2,"3,648/sq mi","1,409/km2",37°57′08″N 122°21′38″W﻿ / ﻿37.9523°N 122.3606°W
270,Ventura[30],California,"109,592","106,433",+2.97%,21.8 sq mi,56.5 km2,"5,027/sq mi","1,941/km2",34°16′04″N 119°15′15″W﻿ / ﻿34.2678°N 119.2542°W
271,Pompano Beach,Florida,"109,393","99,845",+9.56%,24.0 sq mi,62.2 km2,"4,558/sq mi","1,760/km2",26°14′30″N 80°08′02″W﻿ / ﻿26.2416°N 80.1339°W
272,North Charleston,South Carolina,"109,298","97,471",+12.13%,73.7 sq mi,190.9 km2,"1,483/sq mi",573/km2,32°55′04″N 80°03′54″W﻿ / ﻿32.9178°N 80.0650°W
273,Everett,Washington,"109,043","103,019",+5.85%,33.3 sq mi,86.2 km2,"3,275/sq mi","1,264/km2",47°57′24″N 122°11′29″W﻿ / ﻿47.9566°N 122.1914°W
274,Waterbury,Connecticut,"108,272","110,366",−1.90%,28.5 sq mi,73.8 km2,"3,799/sq mi","1,467/km2",41°33′31″N 73°02′12″W﻿ / ﻿41.5585°N 73.0367°W
275,West Palm Beach,Florida,"108,161","99,919",+8.25%,55.1 sq mi,142.7 km2,"1,963/sq mi",758/km2,26°44′47″N 80°07′30″W﻿ / ﻿26.7464°N 80.1251°W
276,Boulder,Colorado,"108,090","97,385",+10.99%,24.8 sq mi,64.2 km2,"4,358/sq mi","1,683/km2",40°01′37″N 105°15′07″W﻿ / ﻿40.0270°N 105.2519°W
277,West Covina,California,"107,847","106,098",+1.65%,16.0 sq mi,41.4 km2,"6,740/sq mi","2,600/km2",34°03′21″N 117°54′36″W﻿ / ﻿34.0559°N 117.9099°W
278,Broken Arrow,Oklahoma,"107,403","98,850",+8.65%,61.7 sq mi,159.8 km2,"1,741/sq mi",672/km2,36°02′11″N 95°46′52″W﻿ / ﻿36.0365°N 95.7810°W
279,Clovis,California,"106,583","95,631",+11.45%,24.2 sq mi,62.7 km2,"4,404/sq mi","1,700/km2",36°49′42″N 119°41′06″W﻿ / ﻿36.8282°N 119.6849°W
280,Daly City,California,"106,472","101,123",+5.29%,7.6 sq mi,19.7 km2,"14,009/sq mi","5,409/km2",37°42′03″N 122°27′54″W﻿ / ﻿37.7009°N 122.4650°W
281,Lakeland,Florida,"106,420","97,422",+9.24%,65.9 sq mi,170.7 km2,"1,615/sq mi",624/km2,28°03′20″N 81°57′18″W﻿ / ﻿28.0555°N 81.9549°W
282,Santa Maria,California,"106,290","99,553",+6.77%,22.8 sq mi,59.1 km2,"4,662/sq mi","1,800/km2",34°56′00″N 120°26′38″W﻿ / ﻿34.9332°N 120.4438°W
283,Norwalk,California,"106,178","105,549",+0.60%,9.7 sq mi,25.1 km2,"10,946/sq mi","4,226/km2",33°54′27″N 118°05′01″W﻿ / ﻿33.9076°N 118.0835°W
284,Sandy Springs,Georgia,"105,703","93,853",+12.63%,37.7 sq mi,97.6 km2,"2,804/sq mi","1,083/km2",33°55′53″N 84°22′07″W﻿ / ﻿33.9315°N 84.3687°W
